,word,class
4599,wunderkind,1
4600,wunderkinder,1
4601,x-factor,1
4602,xaern,1
4603,xanadu,1
4604,xenagogue,1
4605,xenial,1
4606,xenium,1
4607,xenodochial,1
4608,xenodochy,1
4609,xenoglossy,1
4610,xenolalia,1
4611,xenomania,1
4612,xenophile,1
4613,xenophilia,1
4614,xfactor,1
4615,xiexie,1
4616,xoxo,1
4617,xyresic,1
4618,yaba-daba-do,1
4619,yahoo,1
4620,yak,1
4621,yang,1
4622,yap,1
4623,yare,1
4624,yarn,1
4625,yay,1
4626,yea,1
4627,yeah,1
4628,yearn,1
4629,yearning,1
4630,yee-haw,1
4631,yell,1
4632,yep,1
4633,yern,1
4634,yes,1
4635,yield,1
4636,yift,1
4637,yip,1
4638,yippee,1
4639,yo,1
4640,yock,1
4641,yodel,1
4642,yoga,1
4643,yoke,1
4644,yolo,1
4645,you,1
4646,young,1
4647,young-at-heart,1
4648,young-blood,1
4649,young-gun,1
4650,young-looking,1
4651,youngster,1
4652,younker,1
4653,yours,1
4654,youth,1
4655,youthful,1
4656,youthfulness,1
4657,yugen,1
4658,yum,1
4659,yummy,1
4660,yummy-mummy,1
4661,yummylicious,1
4662,yup,1
4663,yuppie,1
4664,zaddik,1
4665,zaftig,1
4666,zany,1
4667,zappy,1
4668,zardozi,1
4669,zarzuella,1
4670,zazzy,1
4671,zeal,1
4672,zealous,1
4673,zen,1
4674,zenith,1
4675,zephyr,1
4676,zero,1
4677,zest,1
4678,zestful,1
4679,zesty,1
4680,zillion,1
4681,zing,1
4682,zinger,1
4683,zion,1
4684,zip,1
4685,zipless,1
4686,zippily,1
4687,zippiness,1
4688,zippy,1
4689,zoftig,1
4690,zoom,1
4691,zorbing,1
4692,zouk,1
4693,zounds,1
4694,zowie,1
4695,abolish,0
4696,abominable,0
4697,abominably,0
4698,abominate,0
4699,abomination,0
4700,abort,0
4701,aborted,0
4702,aborts,0
4703,abrade,0
4704,abrasive,0
4705,abrupt,0
4706,abruptly,0
4707,abscond,0
4708,absence,0
4709,absent-minded,0
4710,absentee,0
4711,absurd,0
4712,absurdity,0
4713,absurdly,0
4714,absurdness,0
4715,abuse,0
4716,abused,0
4717,abuses,0
4718,abusive,0
4719,abysmal,0
4720,abysmally,0
4721,abyss,0
4722,accidental,0
4723,accost,0
4724,accursed,0
4725,accusation,0
4726,accusations,0
4727,accuse,0
4728,accuses,0
4729,accusing,0
4730,accusingly,0
4731,acerbate,0
4732,acerbic,0
4733,acerbically,0
4734,ache,0
4735,ached,0
4736,aches,0
4737,aching,0
4738,acrid,0
4739,acridly,0
4740,acridness,0
4741,acrimonious,0
4742,acrimoniously,0
4743,acrimony,0
4744,adamant,0
4745,adamantly,0
4746,addict,0
4747,addicted,0
4748,addicting,0
4749,addicts,0
4750,admonish,0
4751,admonisher,0
4752,admonishingly,0
4753,admonishment,0
4754,admonition,0
4755,adulterate,0
4756,adulterated,0
4757,adulteration,0
4758,adversarial,0
4759,adversary,0
4760,adverse,0
4761,adversity,0
4762,afflict,0
4763,affliction,0
4764,afflictive,0
4765,affront,0
4766,afraid,0
4767,aggravate,0
4768,aggravating,0
4769,aggravation,0
4770,aggression,0
4771,aggressive,0
4772,aggressiveness,0
4773,aggressor,0
4774,aggrieve,0
4775,aggrieved,0
4776,aghast,0
4777,agonies,0
4778,agonize,0
4779,agonizing,0
4780,agonizingly,0
4781,agony,0
4782,aground,0
4783,ail,0
4784,ailing,0
4785,ailment,0
4786,aimless,0
4787,alarm,0
4788,alarmed,0
4789,alarming,0
4790,alarmingly,0
4791,alienate,0
4792,alienated,0
4793,alienation,0
4794,allegation,0
4795,allegations,0
4796,allege,0
4797,allergic,0
4798,allergies,0
4799,allergy,0
4800,aloof,0
4801,altercation,0
4802,ambiguity,0
4803,ambiguous,0
4804,ambivalence,0
4805,ambivalent,0
4806,ambush,0
4807,amiss,0
4808,amputate,0
4809,anarchism,0
4810,anarchist,0
4811,anarchistic,0
4812,anarchy,0
4813,anemic,0
4814,anger,0
4815,angrily,0
4816,angriness,0
4817,angry,0
4818,anguish,0
4819,animosity,0
4820,annihilate,0
4821,annihilation,0
4822,annoy,0
4823,annoyance,0
4824,annoyances,0
4825,annoyed,0
4826,annoying,0
4827,annoyingly,0
4828,annoys,0
4829,anomalous,0
4830,anomaly,0
4831,antagonism,0
4832,antagonist,0
4833,antagonistic,0
4834,antagonize,0
4835,anti,0
4836,anti-occupation,0
4837,anti-proliferation,0
4838,anti-social,0
4839,anti-us,0
4840,anti-white,0
4841,antipathy,0
4842,antiquated,0
4843,antithetical,0
4844,anxieties,0
4845,anxiety,0
4846,anxious,0
4847,anxiously,0
4848,anxiousness,0
4849,apathetic,0
4850,apathetically,0
4851,apathy,0
4852,apocalypse,0
4853,apocalyptic,0
4854,apologist,0
4855,apologists,0
4856,appall,0
4857,appalled,0
4858,appalling,0
4859,appallingly,0
4860,apprehension,0
4861,apprehensions,0
4862,apprehensiveapprehensively,0
4863,arbitrary,0
4864,arcane,0
4865,archaic,0
4866,arduous,0
4867,arduously,0
4868,argumentative,0
4869,arrogance,0
4870,arrogant,0
4871,arrogantly,0
4872,ashamed,0
4873,asinine,0
4874,asininely,0
4875,askance,0
4876,asperse,0
4877,aspersion,0
4878,aspersions,0
4879,assail,0
4880,assassin,0
4881,assassinate,0
4882,assault,0
4883,astray,0
4884,asunder,0
4885,atrocious,0
4886,atrocities,0
4887,atrocity,0
4888,atrophy,0
4889,attack,0
4890,attacks,0
4891,audacious,0
4892,audaciously,0
4893,audaciousness,0
4894,audacity,0
4895,austere,0
4896,authoritarian,0
4897,autocrat,0
4898,autocratic,0
4899,avalanche,0
4900,avarice,0
4901,avaricious,0
4902,avariciously,0
4903,avenge,0
4904,averse,0
4905,aversionawful,0
4906,awful,0
4907,awfulabnormal,0
4908,awfully,0
4909,awfulness,0
4910,awkward,0
4911,awkwardness,0
4912,axabysmaladversealarmingangryannoyanxiousapathyappallingatrocious,0
4913,babble,0
4914,back-logged,0
4915,back-wood,0
4916,back-woods,0
4917,backache,0
4918,backaches,0
4919,backachesbackbite,0
4920,backbite,0
4921,backbiting,0
4922,backward,0
4923,backwardness,0
4924,backwardnessbackwoods,0
4925,backwards,0
4926,backwoods,0
4927,bacteria,0
4928,bad,0
4929,badly,0
4930,baffle,0
4931,baffled,0
4932,bafflement,0
4933,baffling,0
4934,bait,0
4935,balk,0
4936,banal,0
4937,bane,0
4938,banish,0
4939,banishment,0
4940,bankrupt,0
4941,barbarian,0
4942,barbaric,0
4943,barbarically,0
4944,barbarity,0
4945,barbarous,0
4946,barbarously,0
4947,barren,0
4948,baseless,0
4949,bash,0
4950,bashed,0
4951,bashful,0
4952,bashing,0
4953,bastard,0
4954,bastards,0
4955,battered,0
4956,battering,0
4957,batty,0
4958,bawl,0
4959,bearish,0
4960,beastly,0
4961,bedlam,0
4962,bedlamite,0
4963,befoul,0
4964,beg,0
4965,beggar,0
4966,beggarly,0
4967,begging,0
4968,beguile,0
4969,belabor,0
4970,belated,0
4971,beleaguer,0
4972,belie,0
4973,belittle,0
4974,belittled,0
4975,belittling,0
4976,bellicose,0
4977,belligerence,0
4978,belligerent,0
4979,belligerently,0
4980,bemoan,0
4981,bemoaning,0
4982,bemused,0
4983,bent,0
4984,berate,0
4985,bereave,0
4986,bereavement,0
4987,bereft,0
4988,berserk,0
4989,beseech,0
4990,beset,0
4991,besiege,0
4992,besmirch,0
4993,bestial,0
4994,betray,0
4995,betrayal,0
4996,betrayals,0
4997,betrayer,0
4998,betraying,0
4999,betrays,0
5000,bewail,0
5001,beware,0
5002,bewilder,0
5003,bewildered,0
5004,bewildering,0
5005,bewilderingly,0
5006,bewilderment,0
5007,bewitch,0
5008,bias,0
5009,biased,0
5010,biases,0
5011,bicker,0
5012,bickering,0
5013,bid-rigging,0
5014,bigotries,0
5015,bigotry,0
5016,bird-brained,0
5017,bitch,0
5018,bitchy,0
5019,biting,0
5020,bitingly,0
5021,bitter,0
5022,bitterly,0
5023,bitterness,0
5024,bizarre,0
5025,blab,0
5026,blabber,0
5027,blackmail,0
5028,blah,0
5029,blame,0
5030,blameworthy,0
5031,bland,0
5032,blandish,0
5033,blaspheme,0
5034,blasphemous,0
5035,blasphemy,0
5036,blasted,0
5037,blatant,0
5038,blatantly,0
5039,blather,0
5040,bleak,0
5041,bleakly,0
5042,bleakness,0
5043,bleed,0
5044,bleeding,0
5045,bleeds,0
5046,blemish,0
5047,blind,0
5048,blinding,0
5049,blindingly,0
5050,blindside,0
5051,blister,0
5052,blistering,0
5053,blizzardy,0
5054,bloated,0
5055,blockage,0
5056,blockhead,0
5057,bloodshed,0
5058,bloodthirsty,0
5059,bloody,0
5060,blotchy,0
5061,blow,0
5062,blunder,0
5063,blundering,0
5064,blunders,0
5065,blunt,0
5066,blur,0
5067,blurred,0
5068,blurring,0
5069,blurry,0
5070,blurs,0
5071,blurt,0
5072,boastful,0
5073,boggle,0
5074,bogus,0
5075,boil,0
5076,boiling,0
5077,boisterous,0
5078,bomb,0
5079,bombard,0
5080,bombardment,0
5081,bombastic,0
5082,bondage,0
5083,bonkers,0
5084,boorish,0
5085,bore,0
5086,bored,0
5087,boredom,0
5088,bores,0
5089,boring,0
5090,bossy,0
5091,botch,0
5092,bother,0
5093,bothered,0
5094,bothering,0
5095,bothers,0
5096,bothersome,0
5097,bowdlerize,0
5098,boycott,0
5099,braggart,0
5100,bragger,0
5101,brainless,0
5102,brainwash,0
5103,brash,0
5104,brashly,0
5105,brashness,0
5106,brat,0
5107,bravado,0
5108,brazen,0
5109,brazenly,0
5110,brazenness,0
5111,breach,0
5112,break,0
5113,break-up,0
5114,break-ups,0
5115,breakdown,0
5116,breaking,0
5117,breaks,0
5118,breakup,0
5119,breakups,0
5120,bribery,0
5121,brimstone,0
5122,bristle,0
5123,brittle,0
5124,broke,0
5125,broken,0
5126,broken-hearted,0
5127,brood,0
5128,browbeat,0
5129,bruise,0
5130,bruised,0
5131,bruises,0
5132,bruising,0
5133,brusque,0
5134,brutal,0
5135,brutalities,0
5136,brutality,0
5137,brutalize,0
5138,brutalizing,0
5139,brutally,0
5140,brute,0
5141,brutish,0
5142,buckle,0
5143,bug,0
5144,bugging,0
5145,buggy,0
5146,bugs,0
5147,bulimia,0
5148,bulkier,0
5149,bulkiness,0
5150,bulky,0
5151,bull****,0
5152,bullies,0
5153,bulls,0
5154,bulls..t,0
5155,bullshit,0
5156,bully,0
5157,bullying,0
5158,bullyingly,0
5159,bull—-,0
5160,bum,0
5161,bump,0
5162,bumped,0
5163,bumping,0
5164,bumps,0
5165,bumpy,0
5166,bungle,0
5167,bungler,0
5168,bungling,0
5169,bunk,0
5170,burden,0
5171,burdensome,0
5172,burdensomely,0
5173,burn,0
5174,burned,0
5175,burning,0
5176,burns,0
5177,bust,0
5178,busts,0
5179,busybody,0
5180,butcher,0
5181,butchery,0
5182,buzzing,0
5183,byzantine,0
5184,cackle,0
5185,cagey,0
5186,calamities,0
5187,calamitous,0
5188,calamitously,0
5189,calamity,0
5190,calculating,0
5191,callous,0
5192,calumniate,0
5193,calumniation,0
5194,calumnies,0
5195,calumnious,0
5196,calumniously,0
5197,calumny,0
5198,can't,0
5199,cancer,0
5200,cancerous,0
5201,cannibal,0
5202,cannibalize,0
5203,capitulate,0
5204,capricious,0
5205,capriciously,0
5206,capriciousness,0
5207,capsize,0
5208,careless,0
5209,carelessness,0
5210,caricature,0
5211,carnage,0
5212,carp,0
5213,cartoonish,0
5214,cash-strapped,0
5215,castigate,0
5216,castrated,0
5217,casualty,0
5218,cataclysm,0
5219,cataclysmal,0
5220,cataclysmic,0
5221,cataclysmically,0
5222,catastrophe,0
5223,catastrophes,0
5224,catastrophic,0
5225,catastrophically,0
5226,caustic,0
5227,caustically,0
5228,cautionary,0
5229,cave,0
5230,censure,0
5231,chafe,0
5232,chaff,0
5233,chagrin,0
5234,challenging,0
5235,chaos,0
5236,chaotic,0
5237,chasten,0
5238,chastise,0
5239,chastisement,0
5240,chatter,0
5241,chatterbox,0
5242,cheap,0
5243,cheapen,0
5244,cheaply,0
5245,cheat,0
5246,cheated,0
5247,cheater,0
5248,cheating,0
5249,cheats,0
5250,checkered,0
5251,cheerless,0
5252,cheesy,0
5253,chide,0
5254,childish,0
5255,chill,0
5256,chilly,0
5257,chintzy,0
5258,choke,0
5259,choleric,0
5260,choppy,0
5261,chore,0
5262,chronic,0
5263,chubby,0
5264,chunky,0
5265,clamor,0
5266,clamorous,0
5267,clash,0
5268,clique,0
5269,clog,0
5270,clogged,0
5271,clogs,0
5272,cloud,0
5273,clouding,0
5274,cloudy,0
5275,clueless,0
5276,clumsy,0
5277,clunky,0
5278,coarse,0
5279,cocky,0
5280,coerce,0
5281,coercion,0
5282,coercive,0
5283,cold,0
5284,cold-hearted,0
5285,coldly,0
5286,collapse,0
5287,collude,0
5288,collusion,0
5289,combative,0
5290,combust,0
5291,comical,0
5292,commiserate,0
5293,commonplace,0
5294,commotion,0
5295,commotions,0
5296,complacent,0
5297,complain,0
5298,complained,0
5299,complaining,0
5300,complains,0
5301,complaint,0
5302,complaints,0
5303,complex,0
5304,complicated,0
5305,complication,0
5306,complicit,0
5307,compulsion,0
5308,compulsive,0
5309,concede,0
5310,conceded,0
5311,conceit,0
5312,conceited,0
5313,concern,0
5314,concerned,0
5315,concerns,0
5316,concession,0
5317,concessions,0
5318,condemn,0
5319,condemnable,0
5320,condemnation,0
5321,condemned,0
5322,condemns,0
5323,condescend,0
5324,condescending,0
5325,condescendingly,0
5326,condescension,0
5327,confess,0
5328,confession,0
5329,confessions,0
5330,confined,0
5331,conflict,0
5332,conflicted,0
5333,conflicting,0
5334,conflicts,0
5335,confound,0
5336,confounded,0
5337,confounding,0
5338,confront,0
5339,confrontation,0
5340,confrontational,0
5341,confuse,0
5342,confused,0
5343,confuses,0
5344,confusing,0
5345,confusion,0
5346,confusions,0
5347,congested,0
5348,congestion,0
5349,cons,0
5350,conservative,0
5351,conspicuous,0
5352,conspicuously,0
5353,conspiracies,0
5354,conspiracy,0
5355,conspirator,0
5356,conspiratorial,0
5357,conspire,0
5358,consternation,0
5359,contagious,0
5360,contaminate,0
5361,contaminated,0
5362,contaminates,0
5363,contaminating,0
5364,contamination,0
5365,contempt,0
5366,contemptible,0
5367,contemptuous,0
5368,contemptuously,0
5369,contend,0
5370,contention,0
5371,contentious,0
5372,contort,0
5373,contortions,0
5374,contradict,0
5375,contradiction,0
5376,contradictory,0
5377,contrariness,0
5378,contrary,0
5379,contravene,0
5380,contrive,0
5381,contrived,0
5382,controversial,0
5383,controversy,0
5384,convoluted,0
5385,corrode,0
5386,corrosion,0
5387,corrosions,0
5388,corrosive,0
5389,corrupt,0
5390,corrupted,0
5391,corrupting,0
5392,corruption,0
5393,corrupts,0
5394,costlier,0
5395,costly,0
5396,counter-productive,0
5397,counterproductive,0
5398,covetous,0
5399,coward,0
5400,cowardly,0
5401,crabby,0
5402,crack,0
5403,cracked,0
5404,cracks,0
5405,craftily,0
5406,craftilycrafty,0
5407,crafty,0
5408,cramp,0
5409,cramped,0
5410,cramping,0
5411,cranky,0
5412,crap,0
5413,crappy,0
5414,craps,0
5415,crash,0
5416,crashed,0
5417,crashes,0
5418,crashing,0
5419,crass,0
5420,craven,0
5421,cravenly,0
5422,craze,0
5423,crazily,0
5424,craziness,0
5425,crazy,0
5426,creak,0
5427,creaking,0
5428,creaks,0
5429,credulous,0
5430,creep,0
5431,creeping,0
5432,creeps,0
5433,creepy,0
5434,crept,0
5435,crime,0
5436,criminal,0
5437,cringe,0
5438,cringed,0
5439,cringes,0
5440,cripple,0
5441,crippled,0
5442,cripples,0
5443,crippling,0
5444,crisis,0
5445,critic,0
5446,critical,0
5447,criticism,0
5448,criticisms,0
5449,criticize,0
5450,criticized,0
5451,criticizing,0
5452,critics,0
5453,cronyism,0
5454,crook,0
5455,crooked,0
5456,crooks,0
5457,crowded,0
5458,crowdedness,0
5459,crude,0
5460,cruel,0
5461,crueler,0
5462,cruelest,0
5463,cruelly,0
5464,cruelness,0
5465,cruelties,0
5466,cruelty,0
5467,crumble,0
5468,crumbling,0
5469,crummy,0
5470,crumple,0
5471,crumpled,0
5472,crumples,0
5473,crush,0
5474,crushed,0
5475,crushing,0
5476,cry,0
5477,culpable,0
5478,culprit,0
5479,cumbersome,0
5480,cunt,0
5481,cunts,0
5482,curse,0
5483,cursed,0
5484,curses,0
5485,curt,0
5486,cuss,0
5487,cussed,0
5488,cutthroat,0
5489,cutting,0
5490,cynical,0
5491,cynicism,0
5492,daft,0
5493,daimon,0
5494,damage,0
5495,damaged,0
5496,damages,0
5497,damaging,0
5498,damn,0
5499,damnable,0
5500,damnably,0
5501,damnation,0
5502,damned,0
5503,damning,0
5504,damper,0
5505,danger,0
5506,dangerous,0
5507,dangerousness,0
5508,dank,0
5509,dantean,0
5510,daredevil,0
5511,dark,0
5512,darken,0
5513,darkened,0
5514,darker,0
5515,darkness,0
5516,darn,0
5517,dastard,0
5518,dastardly,0
5519,daunt,0
5520,daunting,0
5521,dauntingly,0
5522,dawdle,0
5523,daze,0
5524,dazed,0
5525,dead,0
5526,deadbeat,0
5527,deadlock,0
5528,deadly,0
5529,deadweight,0
5530,deaf,0
5531,dearth,0
5532,death,0
5533,debacle,0
5534,debase,0
5535,debasement,0
5536,debaser,0
5537,debatable,0
5538,debauch,0
5539,debaucher,0
5540,debauchery,0
5541,debilitate,0
5542,debilitating,0
5543,debility,0
5544,debt,0
5545,debts,0
5546,decadence,0
5547,decadent,0
5548,decay,0
5549,decayed,0
5550,decaying,0
5551,deceit,0
5552,deceitful,0
5553,deceitfully,0
5554,deceitfulness,0
5555,deceive,0
5556,deceiver,0
5557,deceivers,0
5558,deceiving,0
5559,deception,0
5560,deceptive,0
5561,deceptively,0
5562,declaim,0
5563,decline,0
5564,declines,0
5565,declining,0
5566,decrement,0
5567,decrepit,0
5568,decrepitude,0
5569,decry,0
5570,defamation,0
5571,defamations,0
5572,defamatory,0
5573,defame,0
5574,defect,0
5575,defective,0
5576,defects,0
5577,defensive,0
5578,defiance,0
5579,defiant,0
5580,defiantly,0
5581,deficiencies,0
5582,deficiency,0
5583,deficient,0
5584,defile,0
5585,defiler,0
5586,deform,0
5587,deformed,0
5588,defrauding,0
5589,defunct,0
5590,defy,0
5591,degenerate,0
5592,degenerately,0
5593,degeneration,0
5594,degradation,0
5595,degrade,0
5596,degrading,0
5597,degradingly,0
5598,dehumanization,0
5599,dehumanize,0
5600,deign,0
5601,deject,0
5602,dejected,0
5603,dejectedly,0
5604,dejection,0
5605,delay,0
5606,delayed,0
5607,delaying,0
5608,delays,0
5609,delinquency,0
5610,delinquent,0
5611,delirious,0
5612,delirium,0
5613,delude,0
5614,deluded,0
5615,deluge,0
5616,delusion,0
5617,delusional,0
5618,delusions,0
5619,demanding,0
5620,demean,0
5621,demeaning,0
5622,demented,0
5623,demential,0
5624,demise,0
5625,demolish,0
5626,demolisher,0
5627,demon,0
5628,demoniac,0
5629,demonic,0
5630,demonize,0
5631,demonized,0
5632,demonizes,0
5633,demonizing,0
5634,demonologist,0
5635,demoralize,0
5636,demoralizing,0
5637,demoralizingly,0
5638,denial,0
5639,denied,0
5640,denies,0
5641,denigrate,0
5642,denounce,0
5643,dense,0
5644,dent,0
5645,dented,0
5646,dents,0
5647,denunciate,0
5648,denunciation,0
5649,denunciations,0
5650,deny,0
5651,denying,0
5652,deplete,0
5653,deplorable,0
5654,deplorably,0
5655,deplore,0
5656,deploring,0
5657,deploringly,0
5658,deprave,0
5659,depraved,0
5660,depravedly,0
5661,deprecate,0
5662,depress,0
5663,depressed,0
5664,depressing,0
5665,depressingly,0
5666,depression,0
5667,depressions,0
5668,depressive,0
5669,deprive,0
5670,deprived,0
5671,deride,0
5672,derision,0
5673,derisive,0
5674,derisively,0
5675,derisiveness,0
5676,derogatory,0
5677,desecrate,0
5678,desert,0
5679,desertion,0
5680,desiccate,0
5681,desiccated,0
5682,desolate,0
5683,desolately,0
5684,desolation,0
5685,despair,0
5686,despairing,0
5687,despairingly,0
5688,desperate,0
5689,desperately,0
5690,desperation,0
5691,despicable,0
5692,despicably,0
5693,despise,0
5694,despised,0
5695,despiteful,0
5696,despiteous,0
5697,despoil,0
5698,despoiler,0
5699,despondence,0
5700,despondency,0
5701,despondent,0
5702,despondently,0
5703,despot,0
5704,despotic,0
5705,despotism,0
5706,destitute,0
5707,destitution,0
5708,destroy,0
5709,destroyer,0
5710,destruction,0
5711,destructive,0
5712,desultory,0
5713,detached,0
5714,deter,0
5715,deteriorate,0
5716,deteriorating,0
5717,deterioration,0
5718,deterrent,0
5719,detest,0
5720,detestable,0
5721,detestably,0
5722,detested,0
5723,detesting,0
5724,detests,0
5725,detract,0
5726,detracted,0
5727,detracting,0
5728,detraction,0
5729,detracts,0
5730,detriment,0
5731,detrimental,0
5732,deuced,0
5733,devastate,0
5734,devastated,0
5735,devastates,0
5736,devastating,0
5737,devastatingly,0
5738,devastation,0
5739,deviant,0
5740,deviate,0
5741,deviation,0
5742,devil,0
5743,devilish,0
5744,devilishly,0
5745,devilment,0
5746,devilry,0
5747,devious,0
5748,deviously,0
5749,deviousness,0
5750,devoid,0
5751,diabolic,0
5752,diabolical,0
5753,diabolically,0
5754,diametrically,0
5755,diatribe,0
5756,diatribes,0
5757,dick,0
5758,dictator,0
5759,dictatorial,0
5760,die,0
5761,die-hard,0
5762,died,0
5763,dies,0
5764,difficult,0
5765,difficulties,0
5766,difficulty,0
5767,diffidence,0
5768,dilapidated,0
5769,dilemma,0
5770,dilly-dally,0
5771,dim,0
5772,dim-witted,0
5773,diminished,0
5774,dimmer,0
5775,ding,0
5776,dings,0
5777,dingy,0
5778,dinky,0
5779,dippy,0
5780,dire,0
5781,direful,0
5782,direly,0
5783,direness,0
5784,dirt,0
5785,dirty,0
5786,disable,0
5787,disabled,0
5788,disaccord,0
5789,disadvantage,0
5790,disadvantaged,0
5791,disadvantageous,0
5792,disadvantages,0
5793,disaffect,0
5794,disaffected,0
5795,disaffirm,0
5796,disagree,0
5797,disagreeable,0
5798,disagreeably,0
5799,disagreed,0
5800,disagreeing,0
5801,disagreement,0
5802,disagrees,0
5803,disallow,0
5804,disappoint,0
5805,disappointed,0
5806,disappointing,0
5807,disappointingly,0
5808,disappointment,0
5809,disappointments,0
5810,disappoints,0
5811,disapprobation,0
5812,disapproval,0
5813,disapprove,0
5814,disapproving,0
5815,disarm,0
5816,disarray,0
5817,disaster,0
5818,disastrous,0
5819,disastrously,0
5820,disavow,0
5821,disavowal,0
5822,disbelief,0
5823,disbelieve,0
5824,disbeliever,0
5825,disclaim,0
5826,discombobulate,0
5827,discomfit,0
5828,discomfitdiscomfort,0
5829,discomfort,0
5830,discompose,0
5831,disconcert,0
5832,disconcerted,0
5833,disconcerting,0
5834,disconcertingly,0
5835,disconsolate,0
5836,disconsolately,0
5837,disconsolation,0
5838,discontent,0
5839,discontented,0
5840,discontentedly,0
5841,discontinued,0
5842,discontinuity,0
5843,discontinuous,0
5844,discord,0
5845,discordance,0
5846,discordant,0
5847,discountenance,0
5848,discourage,0
5849,discouragement,0
5850,discouraging,0
5851,discouragingly,0
5852,discourteous,0
5853,discourteously,0
5854,discredit,0
5855,discrepant,0
5856,discriminate,0
5857,discriminating,0
5858,discrimination,0
5859,discriminative,0
5860,discriminatory,0
5861,disdain,0
5862,disdained,0
5863,disdainful,0
5864,disdainfully,0
5865,disease,0
5866,disenchanted,0
5867,disengaged,0
5868,disfavor,0
5869,disgrace,0
5870,disgraced,0
5871,disgraceful,0
5872,disgracefully,0
5873,disgruntle,0
5874,disgruntled,0
5875,disgust,0
5876,disgusted,0
5877,disgustedly,0
5878,disgustful,0
5879,disgustfully,0
5880,disgusting,0
5881,disgustingly,0
5882,dishearten,0
5883,disheartening,0
5884,dishearteningly,0
5885,disheveled,0
5886,dishonest,0
5887,dishonestly,0
5888,dishonesty,0
5889,dishonor,0
5890,dishonorable,0
5891,disillusion,0
5892,disillusioned,0
5893,disillusionment,0
5894,disillusions,0
5895,disinclination,0
5896,disinclined,0
5897,disingenuous,0
5898,disingenuously,0
5899,disintegrate,0
5900,disintegrated,0
5901,disintegrates,0
5902,disintegration,0
5903,disinterest,0
5904,disinterested,0
5905,dislikable,0
5906,dislike,0
5907,disliked,0
5908,dislikes,0
5909,disliking,0
5910,dislocated,0
5911,disloyal,0
5912,disloyalty,0
5913,dismal,0
5914,dismally,0
5915,dismalness,0
5916,dismay,0
5917,dismayed,0
5918,dismaying,0
5919,dismayingly,0
5920,dismissive,0
5921,dismissively,0
5922,disobedience,0
5923,disobedient,0
5924,disobey,0
5925,disorder,0
5926,disordered,0
5927,disorderly,0
5928,disorganized,0
5929,disorient,0
5930,disoriented,0
5931,disown,0
5932,disparage,0
5933,disparaging,0
5934,disparagingly,0
5935,disparate,0
5936,dispassionate,0
5937,dispensable,0
5938,dispirit,0
5939,dispirited,0
5940,dispiritedly,0
5941,dispiriting,0
5942,displace,0
5943,displaced,0
5944,displease,0
5945,displeased,0
5946,displeasing,0
5947,displeasure,0
5948,disproportionate,0
5949,disprove,0
5950,disputable,0
5951,dispute,0
5952,disputed,0
5953,disquiet,0
5954,disquieting,0
5955,disquietingly,0
5956,disquietude,0
5957,disregard,0
5958,disregardful,0
5959,disreputable,0
5960,disrepute,0
5961,disrespect,0
5962,disrespectable,0
5963,disrespectful,0
5964,disrespectfully,0
5965,disrespectfulness,0
5966,disrespecting,0
5967,disrupt,0
5968,disruption,0
5969,disruptive,0
5970,dissatisfaction,0
5971,dissatisfactory,0
5972,dissatisfied,0
5973,dissatisfies,0
5974,dissatisfy,0
5975,dissatisfying,0
5976,dissed,0
5977,dissemble,0
5978,dissembler,0
5979,dissension,0
5980,dissent,0
5981,dissenter,0
5982,dissention,0
5983,disservice,0
5984,disses,0
5985,dissidence,0
5986,dissident,0
5987,dissidents,0
5988,dissing,0
5989,dissocial,0
5990,dissolute,0
5991,dissolution,0
5992,dissonance,0
5993,dissonant,0
5994,dissonantly,0
5995,dissuade,0
5996,dissuasive,0
5997,distains,0
5998,distaste,0
5999,distasteful,0
6000,distastefully,0
6001,distort,0
6002,distorted,0
6003,distortion,0
6004,distorts,0
6005,distract,0
6006,distracted,0
6007,distracting,0
6008,distraction,0
6009,distraught,0
6010,distraughtly,0
6011,distress,0
6012,distressed,0
6013,distressful,0
6014,distressing,0
6015,distressingly,0
6016,distrust,0
6017,distrustful,0
6018,distrusting,0
6019,disturb,0
6020,disturbance,0
6021,disturbed,0
6022,disturbing,0
6023,disturbingly,0
6024,disunity,0
6025,disvalue,0
6026,ditzy,0
6027,divergent,0
6028,diverting,0
6029,divine,0
6030,divisive,0
6031,divisively,0
6032,divisiveness,0
6033,dizzy,0
6034,doddering,0
6035,dodgy,0
6036,dogged,0
6037,doggedly,0
6038,dogmatic,0
6039,doldrums,0
6040,dolt,0
6041,domineer,0
6042,domineering,0
6043,don't,0
6044,doom,0
6045,doomed,0
6046,doomful,0
6047,doomsday,0
6048,doomy,0
6049,dope,0
6050,dorky,0
6051,dotty,0
6052,double-faced,0
6053,doubt,0
6054,doubtful,0
6055,doubtfully,0
6056,doubting,0
6057,doubts,0
6058,douchebag,0
6059,douchebags,0
6060,dour,0
6061,dowdy,0
6062,down,0
6063,down-and-out,0
6064,downbeat,0
6065,downcast,0
6066,downer,0
6067,downfall,0
6068,downfallen,0
6069,downgrade,0
6070,downhearted,0
6071,downheartedly,0
6072,downhill,0
6073,downside,0
6074,downsides,0
6075,downturn,0
6076,downturns,0
6077,downy,0
6078,dozy,0
6079,drab,0
6080,draconian,0
6081,draconic,0
6082,drag,0
6083,dragged,0
6084,dragging,0
6085,dragoon,0
6086,drags,0
